Deviazione_Standard_Pitch,Deviazione_Standard_Roll,Deviazione_Standard_AccelerometerX,Deviazione_Standard_AccelerometerY,Deviazione_Standard_AccelerometerZ,Deviazione_Standard_GyroscopeX,Deviazione_Standard_GyroscopeY,Deviazione_Standard_GyroscopeZ,Massima_Ampiezza_Pitch,Massima_Ampiezza_Roll,Massima_Ampiezza_AccelerometerX,Massima_Ampiezza_AccelerometerY,Massima_Ampiezza_AccelerometerZ,Massima_Ampiezza_GyroscopeX,Massima_Ampiezza_GyroscopeY,Massima_Ampiezza_GyroscopeZ,Minima_Ampiezza_Pitch,Minima_Ampiezza_Roll,Minima_Ampiezza_AccelerometerX,Minima_Ampiezza_AccelerometerY,Minima_Ampiezza_AccelerometerZ,Minima_Ampiezza_GyroscopeX,Minima_Ampiezza_GyroscopeY,Minima_Ampiezza_GyroscopeZ,Ampiezza_Media_Pitch,Ampiezza_Media_Roll,Ampiezza_Media_AccelerometerX,Ampiezza_Media_AccelerometerY,Ampiezza_Media_AccelerometerZ,Ampiezza_Media_GyroscopeX,Ampiezza_Media_GyroscopeY,Ampiezza_Media_GyroscopeZ,TF1,TF2,TF3,TF4,TF5,TF6,rappA/G1,rappA/G2,rappA/G3
1.1181552062780162,0.8790565851522287,322.7645156500542,124.32332260164851,206.4190507744212,260.0605881763192,529.3700000564813,183.2650133017825,9.79,-75.22,2860.0,-15864.0,-2572.0,418.0,1408.0,135.0,4.52,-79.81,1334.0,-16814.0,-3702.0,-676.0,-680.0,-608.0,7.232699999999999,-77.27835,2095.39,-16242.73,-3008.86,-195.945,271.105,-124.985,2101.9999999999995,-16263.999999999998,-2892.0,-267.99999999999994,207.99999999999983,-50.00000000000004,-10.693766107836382,-59.9130595156858,24.073768852262276
7.811897993529263,6.28317111767377,2191.7387383275013,1683.7335116613488,3291.176673025216,5094.0481727533415,2930.096046237372,4385.371644387393,11.86,-60.96,3172.0,-13182.0,5542.0,11835.0,7334.0,10725.0,-17.64,-89.78,-4904.0,-23090.0,-7572.0,-10061.0,-6575.0,-4698.0,-2.0707,-77.13844999999999,-518.42,-16146.12,-21.08,-613.74,-190.655,394.73,1232.000000000001,-16608.000000000004,-2595.9999999999995,432.0000000000007,301.0000000000003,-203.99999999999963,0.8446899338482092,84.68762948781831,-0.0534035923289336
8.538406133112305,7.535179979710714,2713.841971954837,4107.816725017276,3717.2129192900265,6744.620109977624,4787.590812720971,7269.825228308501,21.33,-44.09,6362.0,-7544.0,8984.0,15476.0,12162.0,16136.0,-20.49,-90.01,-9730.0,-30362.0,-6686.0,-11085.0,-8182.0,-11526.0,0.76105,-75.6094,246.15,-16371.43,-868.61,-330.315,748.67,711.71,830.0000000000009,-15705.999999999996,-3924.0,-3659.0,1606.000000000001,-3648.000000000001,-0.7451977657690386,-21.86735143654748,-1.2204549605878798
12.798458779601775,15.134320881118628,3660.44801024115,5794.634651886538,4302.7332951329,6998.250666870742,7088.837224536892,7698.721452841518,69.29,0.68,7674.0,114.0,11704.0,16212.0,14101.0,17143.0,-43.01,-88.49,-12222.0,-32768.0,-13262.0,-15794.0,-18238.0,-12563.0,0.3989500000000002,-72.3609,-76.25,-16407.07,-1142.4,-1072.225,307.4,535.04,934.0,-15828.000000000004,-2268.0,-5099.000000000001,4111.999999999999,-5953.000000000001,0.0711138054046492,-53.373682498373455,-2.135167464114833
11.355139765452686,9.874925699866782,3430.293749980573,5322.131920244218,3923.2305301323822,7209.614537323332,5872.696910972053,8299.1567998104,37.15,-37.72,7652.0,-4330.0,10756.0,18371.0,14969.0,18635.0,-25.04,-88.42,-12728.0,-32768.0,-9698.0,-10395.0,-12085.0,-13423.0,0.48155,-74.35610000000001,-34.43,-16396.62,-1048.42,-698.11,727.63,402.01,-918.0000000000008,-16965.999999999996,-2693.9999999999995,-4045.0,2749.0000000000014,-4551.0,0.0493188752488862,-22.53428253370532,-2.607945075993135
10.262453282567694,7.688270182688044,3158.8401636514445,4618.932310126187,3541.050126032584,6913.338658478192,5855.987160341579,8085.867439677401,33.98,-50.28,6430.0,-5700.0,11122.0,18856.0,12296.0,18392.0,-21.61,-86.5,-11930.0,-31802.0,-8128.0,-10688.0,-13330.0,-12830.0,0.5494,-75.8697,-35.58,-16484.73,-836.07,-697.765,52.105,302.815,-1625.999999999999,-15966.000000000004,-3786.0,-4135.0,2960.0000000000014,-5041.000000000001,0.0509913796192127,-316.3752039151713,-2.760992685302908
11.343044120831747,10.156492094014492,3485.977403856916,4467.391575747001,3671.585626820567,6758.506828483142,6438.42797964069,7789.856930132586,31.82,-33.8,7412.0,-4664.0,9760.0,16246.0,17092.0,17557.0,-36.84,-88.29,-10992.0,-30276.0,-6666.0,-12630.0,-14340.0,-9777.0,-0.17865,-74.82505,-101.61,-16515.92,-963.5,-875.39,395.735,752.445,312.00000000000057,-17162.0,-2373.999999999998,-2145.9999999999995,3892.0,-1647.000000000001,0.116073978455317,-41.73479727595486,-1.2804922618928958
10.40133693571414,8.687971107214791,3355.872125650588,4641.177081409955,4056.886295073573,7361.87209742667,5644.086715658198,8030.2476228583455,25.49,-50.82,8722.0,-6802.0,12942.0,18540.0,11346.0,18591.0,-22.52,-89.49,-10708.0,-29476.0,-11264.0,-10422.0,-10639.0,-13608.0,0.3409999999999999,-74.76350000000001,-21.93,-16640.95,-1010.53,-334.245,1156.52,563.6,342.00000000000017,-18906.0,-808.0,-1700.9999999999998,4543.0,1195.0,0.0656105551317147,-14.388812990696229,-1.7929914833215046
12.149526054717994,9.122808678302125,3874.64041672185,5088.588877302926,3818.6445809051647,7961.779206980279,6640.644436758548,8843.196917551251,45.41,-27.45,8276.0,-1222.0,11980.0,17768.0,15947.0,18434.0,-26.81,-88.81,-11950.0,-32768.0,-9634.0,-13129.0,-15371.0,-13785.0,1.02175,-73.9999,214.73,-16843.04,-1096.37,303.6,117.415,1791.105,-4042.0,-19654.0,-3700.0,9902.000000000002,2715.9999999999995,5821.000000000003,0.7072793148880104,-143.4487927436869,-0.6121193341540556
10.824630303318337,9.271464212340115,3414.2100981885787,4967.399567602863,3911.6197426970434,7291.639875499191,6793.609673535622,8943.773118598203,28.44,-42.93,8010.0,-5860.0,11548.0,18299.0,17626.0,17872.0,-24.95,-89.05,-11870.0,-31104.0,-7980.0,-10529.0,-14417.0,-12617.0,0.0159499999999998,-74.54105,-42.72,-16696.09,-784.44,-229.92,620.975,1507.645,4184.0,-22142.0,-1532.0000000000002,9855.000000000002,2337.0,17556.999999999996,0.18580375782881,-26.88689560771368,-0.5203081627306163
